id,style,noise_level,pure_lattice,sparse_landmarks,seed,pred_x,pred_y,true_x,true_y,error_px,runtime_ms,confidence,psr,peak_margin,ambiguous,ambig_x,ambig_y,n_candidates,centre_rule_applied,theta_deg,scale,drift_px,source
pair_0008,finfet,medium,False,False,42,560.1699871690776,503.6647062453023,560.0617,503.711,0.11776766411392763,348.33283300031326,0.9348137378692627,5.2362494468688965,1.0,False,False,False,1,False,0.63088,0.993663,60.176,import
pair_0009,finfet,medium,False,False,42,517.1483171244103,496.628773229862,517.169,496.5887,0.045095954300059624,352.68087499935064,0.8738833069801331,4.8108015060424805,1.0,False,False,False,1,False,0.78302,1.024642,17.505,import
pair_0010,finfet,medium,False,False,42,439.1699149198123,433.36636657931246,439.13,433.353,0.04209354185785022,382.4383749997651,0.7210005521774292,4.907179355621338,1.0,False,False,False,1,False,0.19551,0.986052,90.261,import
pair_0011,finfet,medium,False,False,42,497.3109410141075,489.17608154160285,497.3373,489.0393,0.13929819187817027,344.855416999053,0.8800793886184692,4.260483264923096,1.0,False,False,False,1,False,1.23713,1.010607,11.279,import
pair_0012,finfet,medium,False,False,42,369.60992686505375,466.94810279350065,369.5956,466.9387,0.01713684883182722,346.52462500162073,0.8803394436836243,5.185227394104004,1.0,False,False,False,1,False,0.85816,1.014802,134.53,import
pair_0013,finfet,medium,False,False,42,503.5063484344666,569.6072267151739,503.4795,569.6072,0.0268484477578989,382.43879100264166,0.932381272315979,4.5349040031433105,1.0,False,False,False,1,False,0.43193,0.984886,69.694,import
pair_0014,finfet,medium,False,False,42,62.61652675201124,500.698275214106,379.91,505.5326,317.33029931273137,347.55020899683586,0.8732628226280212,4.647694110870361,1.0,False,False,False,3,False,-0.8785,1.010025,120.217,import
pair_0015,finfet,medium,False,False,42,629.8992541801997,513.8639951459934,629.7783,514.0547,0.22582793239431184,384.54454200109467,0.8158606290817261,4.781257152557373,1.0,False,False,False,1,False,1.03007,0.987078,130.537,import
pair_0016,finfet,medium,False,False,42,266.7285207030647,646.8391707047782,266.7391,646.8213,0.020767368945465974,357.7535420008644,0.8879402875900269,4.339911460876465,1.0,False,False,False,1,False,-0.93759,1.010185,275.621,import
pair_0017,finfet,medium,False,False,42,903.3110671367416,491.753790235127,505.9905,501.5366,397.4409848477604,383.72954199803644,0.9033767580986023,4.20309591293335,1.0,False,False,False,2,False,1.43234,0.991702,6.184,import
pair_0018,finfet,medium,False,False,42,739.1159269723107,543.9851963069066,739.1384,543.9924,0.023599367951479214,352.615917003277,0.8903989195823669,5.002436637878418,1.0,False,False,False,1,False,1.07165,1.028816,243.151,import
pair_0019,finfet,medium,False,False,42,567.7202003378192,451.3635103647325,567.7467,451.4362,0.07736934257842257,346.4060000005702,0.9223626255989075,4.278467178344727,1.0,False,False,False,3,False,0.33048,1.007787,83.355,import
pair_0020,finfet,medium,False,False,42,536.7629237952358,520.7666821165319,536.7556,520.5775,0.1893238262664132,421.37320899928454,0.6656197309494019,5.000720024108887,1.0,False,False,False,1,False,1.88038,0.971983,42.124,import
pair_0021,finfet,medium,False,False,42,626.493474046425,511.7278645654119,626.4984,511.7053,0.023095987332190728,351.98141599903465,0.8974285125732422,4.173106670379639,1.0,False,False,False,1,False,-1.35549,1.001105,127.039,import
pair_0022,finfet,medium,False,False,42,346.437900648427,426.114143490002,486.941,426.1028,140.5030998094802,433.57204199855914,0.8408705592155457,3.928443670272827,0.7030354489492676,False,False,False,5,False,0.03521,0.97116,75.042,import
pair_0023,finfet,medium,False,False,42,641.7936752492108,530.3839952339176,641.861,530.2708,0.13170339042901125,355.80204100187984,0.7831422090530396,4.621000289916992,1.0,False,False,False,2,False,-0.16294,1.026367,145.055,import
pair_0024,finfet,medium,False,False,42,488.9889405867084,612.9873166996475,488.8137,612.892,0.19948567984092086,419.1410839994205,0.8315291404724121,3.9978418350219727,1.0,False,False,False,1,False,0.08584,0.970551,113.445,import
pair_0025,finfet,medium,False,False,42,521.0529480308217,554.8636633061778,521.1065,554.931,0.08603513083491698,346.77120899868896,0.861858606338501,4.80631160736084,1.0,False,False,False,1,False,-1.91347,0.992594,58.846,import
pair_0026,finfet,medium,False,False,42,376.26493792075905,580.2364811631895,376.2805,580.3392,0.10389098972480931,358.8270000000193,0.9282426238059998,4.797774314880371,1.0,False,False,False,1,False,0.73123,0.993111,147.516,import
pair_0027,finfet,medium,False,False,42,691.3695128038185,417.2884189397095,691.3716,417.2697,0.0188349433699309,354.0455000002112,0.8880234360694885,4.636808395385742,1.0,False,False,False,1,False,1.82411,1.028144,208.488,import
pair_0028,finfet,medium,False,False,42,210.123687094182,549.0439596518204,210.007,549.161,0.1652704482072657,351.13358400121797,0.8527477979660034,5.438498020172119,1.0,False,False,False,1,False,-1.52726,1.028438,294.131,import
pair_0029,finfet,medium,False,False,42,566.2922608997136,419.29198666199454,391.1863,413.0464,175.2173076364447,419.17983399980585,0.7925536036491394,5.359034538269043,0.17529852955689332,True,True,False,8,True,-1.97542,0.975951,139.289,import
pair_0030,finfet,medium,False,False,42,452.5947713799626,497.3412442488676,452.5823,497.4161,0.07588754045139426,419.47158399852924,0.8912748694419861,3.8402090072631836,1.0,False,False,False,2,False,0.64033,0.973016,47.488,import
pair_0001,finfet,high,False,False,42,572.9920446612308,383.9469262096329,573.0275,384.0805,0.13819927105546415,420.19783399882726,0.7086767554283142,4.397648334503174,1.0,False,False,False,1,False,-1.93631,0.971435,137.005,import
pair_0002,finfet,high,False,False,42,542.4257085151683,577.1901476626232,542.4033,577.2934,0.10565598291543656,349.2073330016865,0.8613812923431396,4.780995845794678,1.0,False,False,False,1,False,1.40534,0.992523,88.161,import
pair_0003,finfet,high,False,False,42,701.5763754698839,438.57174861046934,701.5831,438.3854,0.1864699008664242,348.6250830028439,0.9334947466850281,5.11788272857666,1.0,False,False,False,1,False,-1.00043,1.000382,210.789,import
pair_0004,finfet,high,False,False,42,540.2294978121317,502.5312235222402,540.2006,502.5437,0.03147611861858175,423.52566699992167,0.9286568760871887,4.464582443237305,1.0,False,False,False,1,False,-1.11889,0.976763,40.281,import
pair_0005,finfet,high,False,False,42,499.37704261816884,480.79770093884014,499.3634,480.8961,0.09934030535306893,349.9501250007597,0.8029880523681641,5.150217056274414,1.0,False,False,False,1,False,0.42469,0.990057,19.115,import
pair_0006,finfet,high,False,False,42,804.1043882215372,539.3274687970422,804.0496,539.3429,0.05691986686497013,355.86029200203484,0.9113730192184448,5.090694427490234,1.0,False,False,False,1,False,1.60359,0.994514,306.584,import
pair_0007,finfet,high,False,False,42,539.1698673607996,568.7311320066174,539.1626,568.7785,0.04792224254027183,420.9089580035652,0.8075560331344604,4.643168926239014,1.0,False,False,False,1,False,-1.27017,0.975481,79.147,import
pair_0008,finfet,high,False,False,42,560.1858011649797,503.6619474670945,560.0617,503.711,0.1334438089001219,346.43050000158837,0.9299002289772034,5.232837677001953,1.0,False,False,False,1,False,0.63088,0.993663,60.176,import
pair_0009,finfet,high,False,False,42,517.1604664789699,496.5987787999341,517.169,496.5887,0.013206179965574702,351.7345000000205,0.8630450367927551,4.787542343139648,1.0,False,False,False,1,False,0.78302,1.024642,17.505,import
pair_0010,finfet,high,False,False,42,439.17596804594876,433.37277727682596,439.13,433.353,0.05004200162861485,382.4603329994716,0.7106244564056396,4.9033122062683105,1.0,False,False,False,1,False,0.19551,0.986052,90.261,import
pair_0011,finfet,high,False,False,42,497.313056178742,489.12001396272245,497.3373,489.0393,0.08427637063583818,350.1699999978882,0.8729715347290039,4.280705451965332,1.0,False,False,False,1,False,1.23713,1.010607,11.279,import
pair_0012,finfet,high,False,False,42,369.5939945852107,466.89969795765114,369.5956,466.9387,0.03903506966852386,346.996708001825,0.8702692985534668,5.162750720977783,1.0,False,False,False,1,False,0.85816,1.014802,134.53,import
pair_0013,finfet,high,False,False,42,503.52231750336904,569.5686861710905,503.4795,569.6072,0.05759039513699905,381.6702500007523,0.9250405430793762,4.533131122589111,1.0,False,False,False,1,False,0.43193,0.984886,69.694,import
pair_0014,finfet,high,False,False,42,62.61747590400414,500.72344463745736,379.91,505.5326,317.3289678275672,348.0094160004228,0.8622613549232483,4.617130756378174,1.0,False,False,False,3,False,-0.8785,1.010025,120.217,import
pair_0015,finfet,high,False,False,42,629.8561173266464,513.8317233293434,629.7783,514.0547,0.23616547585013947,380.6622919983056,0.8020548820495605,4.739867687225342,1.0,False,False,False,1,False,1.03007,0.987078,130.537,import
pair_0016,finfet,high,False,False,42,266.6916845462521,646.8449536610034,266.7391,646.8213,0.052987931956131745,348.78262499842094,0.8785769939422607,4.322094917297363,1.0,False,False,False,1,False,-0.93759,1.010185,275.621,import
pair_0017,finfet,high,False,False,42,903.3180716101062,491.7593337250538,505.9905,501.5366,397.44785078975497,393.849833002605,0.8966356515884399,4.1891913414001465,1.0,False,False,False,2,False,1.43234,0.991702,6.184,import
pair_0018,finfet,high,False,False,42,739.1354206028699,543.9800014480045,739.1384,543.9924,0.012751505748108646,353.96845799914445,0.8887141346931458,5.0267438888549805,1.0,False,False,False,1,False,1.07165,1.028816,243.151,import
pair_0019,finfet,high,False,False,42,326.02194490396005,452.83973129427096,567.7467,451.4362,241.7288297376515,359.56070899919723,0.9151630997657776,4.287951946258545,1.0,False,False,False,3,False,0.33048,1.007787,83.355,import
pair_0020,finfet,high,False,False,42,536.7261636940764,520.633866615266,536.7556,520.5775,0.06359002612812198,420.52354099723743,0.6536540985107422,5.001430511474609,1.0,False,False,False,1,False,1.88038,0.971983,42.124,import
pair_0021,finfet,high,False,False,42,626.4747456065502,511.72932498199515,626.4984,511.7053,0.033715428061084914,345.74754200002644,0.8875746130943298,4.1517744064331055,1.0,False,False,False,1,False,-1.35549,1.001105,127.039,import
pair_0022,finfet,high,False,False,42,346.40706004369116,426.1332696227068,486.941,426.1028,140.533943259418,421.68108400073834,0.8336548209190369,3.962362051010132,0.13145996530150886,True,False,False,5,False,0.03521,0.97116,75.042,import
pair_0023,finfet,high,False,False,42,641.8107275986285,530.4040671693997,641.861,530.2708,0.1424340295696801,349.869415997091,0.7788523435592651,4.667113780975342,1.0,False,False,False,2,False,-0.16294,1.026367,145.055,import
pair_0024,finfet,high,False,False,42,489.0028619451398,612.8816971858015,488.8137,612.892,0.18944231171911718,423.19100000167964,0.8252249956130981,4.007975101470947,1.0,False,False,False,1,False,0.08584,0.970551,113.445,import
pair_0025,finfet,high,False,False,42,521.035910796497,554.8230043933997,521.1065,554.931,0.12901893929247327,347.019041000749,0.8554571270942688,4.824978351593018,1.0,False,False,False,1,False,-1.91347,0.992594,58.846,import
pair_0026,finfet,high,False,False,42,376.3053353340741,580.1641022977224,376.2805,580.3392,0.17685021674139634,346.9649170001503,0.9254359602928162,4.815299987792969,1.0,False,False,False,1,False,0.73123,0.993111,147.516,import
pair_0027,finfet,high,False,False,42,691.361263920259,417.2439776652796,691.3716,417.2697,0.027721346429758487,362.07820900017396,0.8812738060951233,4.659022331237793,1.0,False,False,False,1,False,1.82411,1.028144,208.488,import
pair_0028,finfet,high,False,False,42,210.11920224464342,549.0392037713455,210.007,549.161,0.16560092094392725,351.67974999785656,0.8457015752792358,5.457602500915527,1.0,False,False,False,1,False,-1.52726,1.028438,294.131,import
pair_0029,finfet,high,False,False,42,566.2693296176506,419.3253819267418,391.1863,413.0464,175.1955846308104,423.26683400096954,0.7756996154785156,5.326238632202148,0.45340959300898426,True,True,False,8,True,-1.97542,0.975951,139.289,import
pair_0030,finfet,high,False,False,42,452.59145352987605,497.3561258202624,452.5823,497.4161,0.060668685039230986,422.0097910001641,0.8847755193710327,3.8378489017486572,1.0,False,False,False,2,False,0.64033,0.973016,47.488,import
pair_0001,dram,medium,True,False,42,529.5909844348407,514.4069137137412,573.0275,384.0805,137.37432436932156,421.2031669994758,0.8791682720184326,2.1163859367370605,0.08454868882972458,True,True,True,232,True,-1.93631,0.971435,137.005,import
pair_0002,dram,medium,True,False,42,510.6301260545419,510.26733874717166,542.4033,577.2934,74.17565280896578,376.1533340002643,0.9391721487045288,2.1136045455932617,0.022334153293506697,True,True,True,386,True,1.40534,0.992523,88.161,import
pair_0003,dram,medium,True,False,42,484.0188195941772,480.99386910265076,701.5831,438.3854,221.6973110973045,346.5889170001901,0.9553589224815369,2.193840503692627,0.1125321169779728,True,True,True,226,True,-1.00043,1.000382,210.789,import
pair_0004,dram,medium,True,False,42,496.4522554854801,523.3419765267204,540.2006,502.5437,48.440540399989864,422.40058400057023,0.9426907896995544,2.113105058670044,0.14710728060568545,True,True,True,248,True,-1.11889,0.976763,40.281,import
pair_0005,dram,medium,True,False,42,499.6369816044048,515.3713591474551,499.3634,480.8961,34.47634464641599,347.51020899784635,0.9160088896751404,2.1078667640686035,0.3217791980974323,True,True,True,201,True,0.42469,0.990057,19.115,import
pair_0006,dram,medium,True,False,42,501.4397098473929,508.4339372257061,804.0496,539.3429,304.18433489901423,349.86833399671013,0.9204853177070618,2.1062963008880615,0.03452042071225243,True,True,True,490,True,1.60359,0.994514,306.584,import
pair_0007,dram,medium,True,False,42,495.47011550558994,482.35887302369986,539.1626,568.7785,96.83689962001637,430.05270899811876,0.9158819317817688,2.1254324913024902,0.13831098782555093,True,True,True,342,True,-1.27017,0.975481,79.147,import
pair_0008,dram,medium,True,False,42,498.4583780920424,504.3569569541128,560.0617,503.711,61.606708486024594,345.99508400060586,0.9503193497657776,2.130289077758789,0.3372253273103131,True,True,True,265,True,0.63088,0.993663,60.176,import
pair_0009,dram,medium,True,False,42,517.509665730768,519.4822687881315,517.169,496.5887,22.896103271015935,349.96049999972456,0.9379032254219055,2.0899980068206787,0.04811758471139183,True,True,True,207,True,0.78302,1.024642,17.505,import
pair_0010,dram,medium,True,False,42,479.52313417304083,469.46430264156163,439.13,433.353,54.18146792762018,381.9563750002999,0.9011379480361938,2.1000478267669678,0.12234825782296314,True,True,True,66,True,0.19551,0.986052,90.261,import
pair_0011,dram,medium,True,False,42,497.70215420414195,506.50469583158423,497.3373,489.0393,17.469206339848384,347.35100000034436,0.9127768874168396,2.0879480838775635,0.16604394724000554,True,True,True,214,True,1.23713,1.010607,11.279,import
pair_0012,dram,medium,True,False,42,488.48893696373045,481.3809955157757,369.5956,466.9387,119.76729718139318,350.6283750029979,0.9419594407081604,2.119861364364624,0.21528076669249088,True,True,True,312,True,0.85816,1.014802,134.53,import
pair_0013,dram,medium,True,False,42,478.405612113484,514.3778027087287,503.4795,569.6072,60.65464680387365,384.1527499971562,0.9332485198974609,2.146287679672241,0.13511712054846695,True,True,True,422,True,0.43193,0.984886,69.694,import
pair_0014,dram,medium,True,False,42,493.4163998779025,507.28934440459506,379.91,505.5326,113.51999367576346,346.46237500055577,0.9450762271881104,2.0935635566711426,0.3584283971396258,True,True,True,362,True,-0.8785,1.010025,120.217,import
pair_0015,dram,medium,True,False,42,481.5162947618135,479.7457056439445,629.7783,514.0547,152.17992407335424,575.6014170001436,0.9290651082992554,2.1056268215179443,0.001491698971464351,True,True,True,178,True,1.03007,0.987078,130.537,import
pair_0016,dram,medium,True,False,42,507.3802166343539,525.4629944887848,266.7391,646.8213,269.5106404793365,431.05341699993005,0.9476630687713623,2.112496852874756,0.07153957378954338,True,True,True,245,True,-0.93759,1.010185,275.621,import
pair_0017,dram,medium,True,False,42,505.5031053281872,481.6627380008675,505.9905,501.5366,19.879837633307673,376.05750000147964,0.9427428841590881,2.0808889865875244,0.15763943285448392,True,True,True,581,True,1.43234,0.991702,6.184,import
pair_0018,dram,medium,True,False,42,505.5318915871042,507.261343638104,739.1384,543.9924,236.4765765870378,373.8632079985109,0.941250741481781,2.0766115188598633,0.2882324990847413,True,True,True,425,True,1.07165,1.028816,243.151,import
pair_0019,dram,medium,True,False,42,503.4946684830042,490.50082427909257,567.7467,451.4362,75.19553460231329,390.0416659998882,0.9291880130767822,2.1013906002044678,0.11587169848166773,True,True,True,137,True,0.33048,1.007787,83.355,import
pair_0020,dram,medium,True,False,42,510.57794995116586,521.3852609753699,536.7556,520.5775,26.190109581148267,434.73116700261016,0.8697209358215332,2.116105079650879,0.0596656345767308,True,True,True,298,True,1.88038,0.971983,42.124,import
pair_0021,dram,medium,True,False,42,523.9447453517023,489.91935697005425,626.4984,511.7053,104.84216420613582,344.88320799937355,0.9410158395767212,2.0898759365081787,0.2048436261319101,True,True,True,418,True,-1.35549,1.001105,127.039,import
pair_0022,dram,medium,True,False,42,510.4397586670316,496.27290296316926,486.941,426.1028,74.00023654525145,480.0002919982944,0.8977749347686768,2.1363275051116943,0.03747773622910003,True,True,True,476,True,0.03521,0.97116,75.042,import
pair_0023,dram,medium,True,False,42,481.4129351662892,476.311278434473,641.861,530.2708,169.27850270032295,384.63041599970893,0.9044062495231628,2.116886615753174,0.0003568521182518707,True,True,True,220,True,-0.16294,1.026367,145.055,import
pair_0024,dram,medium,True,False,42,488.6973374458351,517.5129834387776,488.8137,612.892,95.37908754244799,470.59250000165775,0.90498286485672,2.1033341884613037,0.0568119187801272,True,True,True,276,True,0.08584,0.970551,113.445,import
pair_0025,dram,medium,True,False,42,486.60136024487224,479.74655589469216,521.1065,554.931,82.72427276770138,352.5338750005176,0.9184579253196716,2.090290069580078,0.0463635411808378,True,True,True,214,True,-1.91347,0.992594,58.846,import
pair_0026,dram,medium,True,False,42,508.53282739074484,467.23229674085275,376.2805,580.3392,174.02255504716294,350.4869589996815,0.9525771141052246,2.166691780090332,2.0325616374316552e-05,True,True,True,255,True,0.73123,0.993111,147.516,import
pair_0027,dram,medium,True,False,42,485.3353347080394,498.37386778563126,691.3716,417.2697,221.42454391430724,356.14258400164545,0.9189703464508057,2.1370387077331543,0.14035214269320306,True,True,True,558,True,1.82411,1.028144,208.488,import
pair_0028,dram,medium,True,False,42,476.5332119168545,516.4574066626162,210.007,549.161,268.525132261256,354.60295799930464,0.9355302453041077,2.1174747943878174,0.013394244934921,True,True,True,342,True,-1.52726,1.028438,294.131,import
pair_0029,dram,medium,True,False,42,504.3890949374029,519.2835386516765,391.1863,413.0464,155.24561961786628,421.9078329988406,0.9167613983154297,2.1168203353881836,0.06997686524002314,True,True,True,316,True,-1.97542,0.975951,139.289,import
pair_0030,dram,medium,True,False,42,510.4737607768685,496.7893534085161,452.5823,497.4161,57.89485333058238,448.24579199848813,0.9314954280853271,2.137789249420166,0.0322137666647594,True,True,True,364,True,0.64033,0.973016,47.488,import
